21	8	1957	1.78400000000000	6.86470000000000	0	0	0	0
22	8	1957	1.75570000000000	6.57630000000000	0	0	0	0
23	8	1957	1.72730000000000	6.94220000000000	0	0	0	0
24	8	1957	1.69900000000000	6.68800000000000	0	0	0	0
25	8	1957	1.64240000000000	5.34850000000000	0	0	0	0
26	8	1957	1.64240000000000	5.94690000000000	0	0	0	0
27	8	1957	1.64240000000000	6.25390000000000	0	0	0	0
28	8	1957	1.58580000000000	5.57490000000000	0	0	0	0
29	8	1957	1.55740000000000	3.15020000000000	0	0	0	0
30	8	1957	1.61410000000000	1.94410000000000	0	0	2.57890000000000	0.0409000000000000
31	8	1957	1.72730000000000	2.09290000000000	0	0.0587000000000000	7.73640000000000	0.0642000000000000
1	9	1957	1.78400000000000	2.59520000000000	0	0	0	0
2	9	1957	1.75570000000000	3.79820000000000	0	0	0	0
3	9	1957	1.78400000000000	2.48980000000000	0	0	0	0
4	9	1957	1.75570000000000	1.49450000000000	0	4.90370000000000	0	0
5	9	1957	1.84060000000000	2.92390000000000	0	0.0336000000000000	0	0
6	9	1957	1.84060000000000	4.83380000000000	0	0	0	0
7	9	1957	1.72730000000000	3.99980000000000	0.529000000000000	0	0	3.08580000000000
8	9	1957	1.86890000000000	3.38580000000000	1.04950000000000	0	0	0
9	9	1957	1.92560000000000	2.72850000000000	0	0	0	0
10	9	1957	1.92560000000000	4.69740000000000	0	2.68690000000000	0	0
11	9	1957	1.92560000000000	1.13170000000000	0	3.21000000000000	0.192900000000000	0.00190000000000000
12	9	1957	2.01050000000000	1.96270000000000	0	0	24.2388000000000	18.6290000000000
13	9	1957	3.68120000000000	1.51310000000000	0.0856000000000000	0.248600000000000	2.08460000000000	0.233900000000000
14	9	1957	4.61570000000000	1.49450000000000	0	0	0.0513000000000000	6.17480000000000
15	9	1957	4.70060000000000	0.632500000000000	0	0	4.08400000000000	1.22740000000000
16	9	1957	5.60680000000000	1.43560000000000	0.0373000000000000	0	0	0
17	9	1957	3.68120000000000	0.703800000000000	0.0756000000000000	1.05680000000000	5.02120000000000	0.446100000000000
18	9	1957	9.62780000000000	1.16270000000000	6.60930000000000	24.8139000000000	30.9413000000000	46.0356000000000
19	9	1957	70.5096000000000	2.69130000000000	1.04230000000000	0.720400000000000	0.320700000000000	0
20	9	1957	67.1116000000000	1.85410000000000	0	0	2.97240000000000	0
21	9	1957	72.2087000000000	3.44160000000000	0	0	0	0
22	9	1957	65.4126000000000	2.58280000000000	0.188900000000000	2.23350000000000	3.45240000000000	0.521500000000000
23	9	1957	34.5469000000000	0.849600000000000	0.00400000000000000	0.00220000000000000	0	0
24	9	1957	17.3018000000000	2.90520000000000	0	0	0	0
25	9	1957	11.8649000000000	1.17820000000000	0	0	0	0
26	9	1957	23.8147000000000	0.548800000000000	1.22310000000000	31.1137000000000	15.0762000000000	6.92450000000000
27	9	1957	101.658500000000	0.818600000000000	12.5620000000000	34.0090000000000	2.38090000000000	2.61100000000000
28	9	1957	181.229600000000	0.784400000000000	2.32090000000000	0.445600000000000	0.00730000000000000	0
29	9	1957	175.566200000000	0.927100000000000	0	0.671700000000000	0	0
30	9	1957	198.219900000000	0.617000000000000	0	0.335900000000000	3.16330000000000	0.195400000000000
1	10	1957	150.080800000000	1.32390000000000	0	0	0	0
2	10	1957	75.8899000000000	1.63710000000000	0	0.176300000000000	41.3936000000000	2.16130000000000
3	10	1957	88.9158000000000	3.55640000000000	0.872000000000000	0	0.0174000000000000	0.0715000000000000
4	10	1957	115.250700000000	4.28500000000000	0.0286000000000000	0	0	0
5	10	1957	112.985300000000	3.87570000000000	0	0.755700000000000	0	0
6	10	1957	68.5274000000000	3.99360000000000	0	0	0	0
7	10	1957	30.5825000000000	4.11760000000000	0	0	0	0
8	10	1957	19.3123000000000	4.42450000000000	0	0	0	0
9	10	1957	14.9514000000000	4.41520000000000	0	0	0	0
10	10	1957	11.8649000000000	3.78270000000000	0	0	0	0
11	10	1957	10.2508000000000	4.67880000000000	0	0	0	0
12	10	1957	9.03320000000000	4.37800000000000	0	0	0	0
13	10	1957	8.09870000000000	1.62470000000000	0	0	0	0
14	10	1957	7.56070000000000	0.936400000000000	0	0	0	0
15	10	1957	7.16420000000000	0.688300000000000	0.965600000000000	0	0.108700000000000	0.0218000000000000
16	10	1957	7.64560000000000	1.00770000000000	13.1806000000000	1.43030000000000	0.128000000000000	7.16130000000000
17	10	1957	9.71280000000000	3.48200000000000	0	0	0	0
18	10	1957	10.1658000000000	4.56720000000000	0	0	0	0
19	10	1957	8.97650000000000	4.16100000000000	0	0	0	0
20	10	1957	7.98540000000000	2.13010000000000	0	0	0	0
21	10	1957	7.10760000000000	1.38910000000000	0	0	0	0
22	10	1957	6.59790000000000	0.871300000000000	0.821400000000000	1.44340000000000	1.41580000000000	1.80360000000000
23	10	1957	6.73950000000000	0.899200000000000	0.660700000000000	0.253100000000000	9.58030000000000	0.0236000000000000
24	10	1957	11.4401000000000	2.83390000000000	0	0	0	0
25	10	1957	8.75000000000000	1.03250000000000	0	0	0	0
26	10	1957	7.90050000000000	1.33950000000000	0	0	0	0
27	10	1957	7.36250000000000	2.96730000000000	0	0	0	0
28	10	1957	6.71120000000000	2.31610000000000	0	0	0	0
29	10	1957	6.34300000000000	2.59830000000000	0	0	0	0.0278000000000000
30	10	1957	5.97490000000000	0.663500000000000	2.34640000000000	0	0	0
31	10	1957	5.77670000000000	2.18590000000000	0	0	0	0
1	11	1957	5.66340000000000	1.53790000000000	0	0	0	0
