 rainfall runoff and pot evp data
 1983   10   13     2.400      .508     4.355
 1983   10   14     4.340      .568     4.355
 1983   10   15    19.240     1.655     4.355
 1983   10   16     6.180     1.303     4.355
 1983   10   17     8.450     1.433     4.355
 1983   10   18      .000     1.024     4.355
 1983   10   19      .380      .921     4.355
 1983   10   20     5.380      .902     4.355
 1983   10   21      .000      .671     4.355
 1983   10   22      .000      .565     4.355
 1983   10   23      .080      .489     4.355
 1983   10   24     9.620     2.008     4.355
 1983   10   25    14.750     1.387     4.355
 1983   10   26      .030      .836     4.355
 1983   10   27      .000      .708     4.355
 1983   10   28      .000      .619     4.355
 1983   10   29      .000      .516     4.355
 1983   10   30      .000      .469     4.355
 1983   10   31      .120      .422     4.355
 1983   11    1      .000      .381     5.333
 1983   11    2     1.090      .361     5.333
 1983   11    3      .410      .346     5.333
 1983   11    4     6.070      .333     5.333
 1983   11    5      .000      .292     5.333
 1983   11    6      .730      .304     5.333
 1983   11    7      .000      .268     5.333
 1983   11    8      .000      .224     5.333
 1983   11    9     4.420      .231     5.333
 1983   11   10      .000      .255     5.333
 1983   11   11      .480      .315     5.333
 1983   11   12     5.200      .374     5.333
 1983   11   13     1.230      .298     5.333
 1983   11   14      .250      .238     5.333
 1983   11   15      .000      .198     5.333
 1983   11   16      .730      .217     5.333
 1983   11   17      .280      .229     5.333
 1983   11   18      .000      .231     5.333
 1983   11   19      .000      .254     5.333
 1983   11   20     3.450      .367     5.333
 1983   11   21    29.010     1.084     5.333
 1983   11   22    18.970     1.311     5.333
 1983   11   23     1.270     1.041     5.333
 1983   11   24    17.550     1.469     5.333
 1983   11   25     3.180      .940     5.333
 1983   11   26     4.340      .814     5.333
 1983   11   27     8.820      .734     5.333
 1983   11   28    14.370     1.487     5.333
 1983   11   29    15.580     2.530     5.333
 1983   11   30    44.430    19.134     5.333
 1983   12    1    35.320    12.580     5.710
 1983   12    2    17.030     7.810     5.710
 1983   12    3     2.710     9.910     5.710
 1983   12    4    47.830    24.136     5.710
 1983   12    5    42.010    19.630     5.710
 1983   12    6     1.350    11.972     5.710
 1983   12    7      .000     8.357     5.710
 1983   12    8      .000     6.211     5.710
 1983   12    9      .000     5.049     5.710
 1983   12   10     6.950     5.305     5.710
 1983   12   11    29.060     6.537     5.710
 1983   12   12    11.610     5.274     5.710
 1983   12   13      .610     4.554     5.710
 1983   12   14      .000     4.047     5.710
 1983   12   15     3.910     3.763     5.710
 1983   12   16    11.860     3.528     5.710
 1983   12   17     5.550     4.794     5.710
 1983   12   18    17.900     3.574     5.710
 1983   12   19    11.570     3.365     5.710
 1983   12   20     3.240     3.039     5.710
 1983   12   21      .000     2.731     5.710
 1983   12   22      .000     2.495     5.710
 1983   12   23      .000     2.312     5.710
 1983   12   24      .520     2.199     5.710
 1983   12   25      .000     1.977     5.710
 1983   12   26      .450     4.411     5.710
 1983   12   27    49.300    11.009     5.710
 1983   12   28    32.020    20.119     5.710
 1983   12   29     2.280     8.613     5.710
 1983   12   30     6.080     7.321     5.710
 1983   12   31     6.390     6.694     5.710
 1984    1    1     8.070     6.245     6.065
 1984    1    2     2.790     5.657     6.065
 1984    1    3      .910     7.144     6.065
 1984    1    4    30.190     6.065     6.065
 1984    1    5    49.720    17.762     6.065
 1984    1    6      .080     9.109     6.065
 1984    1    7      .000     7.336     6.065
 1984    1    8      .000     5.899     6.065
 1984    1    9      .130     4.968     6.065
 1984    1   10      .050     4.275     6.065
 1984    1   11    13.070     4.793     6.065
 1984    1   12     6.490     3.636     6.065
 1984    1   13      .500     9.088     6.065
 1984    1   14    51.930     7.882     6.065
 1984    1   15    13.950     7.712     6.065
 1984    1   16    16.060     8.033     6.065
 1984    1   17     4.880     7.776     6.065
 1984    1   18     4.350     6.792     6.065
 1984    1   19     3.430     5.745     6.065
 1984    1   20      .000     5.014     6.065
 1984    1   21      .000     4.399     6.065
 1984    1   22     3.150     3.892     6.065
 1984    1   23      .000     3.652     6.065
 1984    1   24    19.180     3.367     6.065
 1984    1   25     2.750     2.859     6.065
 1984    1   26      .000     2.582     6.065
 1984    1   27     3.610     3.863     6.065
 1984    1   28    82.450    20.538     6.065
 1984    1   29    19.990    13.271     6.065
 1984    1   30    32.190    18.948     6.065
 1984    1   31     9.130    12.113     6.065
 1984    2    1      .860     9.216     5.034
 1984    2    2     2.080     7.256     5.034
 1984    2    3      .000     5.896     5.034
 1984    2    4      .000     5.026     5.034
 1984    2    5      .000     4.360     5.034
 1984    2    6      .000     3.906     5.034
 1984    2    7      .000     3.525     5.034
 1984    2    8    17.750     3.813     5.034
 1984    2    9     7.260     3.382     5.034
 1984    2   10      .000     2.879     5.034
 1984    2   11     1.240     2.644     5.034
 1984    2   12      .000     2.388     5.034
 1984    2   13      .000     2.923     5.034
 1984    2   14    10.670     3.005     5.034
 1984    2   15      .000     2.331     5.034
 1984    2   16     4.630     2.165     5.034
 1984    2   17      .670     2.002     5.034
 1984    2   18     2.140     1.996     5.034
 1984    2   19    12.360     2.622     5.034
 1984    2   20    37.340     7.184     5.034
 1984    2   21    57.990    18.594     5.034
 1984    2   22      .000     8.044     5.034
 1984    2   23    21.010     8.769     5.034
 1984    2   24     2.900     7.191     5.034
 1984    2   25    26.470     9.183     5.034
 1984    2   26    11.740     9.753     5.034
 1984    2   27    32.370    14.426     5.034
 1984    2   28    14.250    12.516     5.034
 1984    2   29    18.630    13.358     5.034
 1984    3    1      .000     9.514     4.613
 1984    3    2      .330     7.911     4.613
 1984    3    3     5.360     6.946     4.613
 1984    3    4      .000     5.870     4.613
 1984    3    5     8.450     5.186     4.613
 1984    3    6      .600     4.603     4.613
 1984    3    7      .000     4.128     4.613
 1984    3    8      .000     3.794     4.613
 1984    3    9     9.520     5.583     4.613
 1984    3   10    10.150     5.101     4.613
 1984    3   11     1.600     4.862     4.613
 1984    3   12     3.860     4.559     4.613
 1984    3   13     2.150     4.339     4.613
 1984    3   14     2.040     3.923     4.613
 1984    3   15      .000     3.543     4.613
 1984    3   16      .000     3.242     4.613
 1984    3   17      .000     3.016     4.613
 1984    3   18      .000     2.778     4.613
 1984    3   19      .030     2.600     4.613
 1984    3   20     1.460     2.448     4.613
 1984    3   21      .000     2.357     4.613
 1984    3   22    22.570    20.224     4.613
 1984    3   23    76.980    27.759     4.613
 1984    3   24    48.590    15.869     4.613
 1984    3   25    11.060     9.721     4.613
 1984    3   26      .290     7.566     4.613
 1984    3   27      .000     6.159     4.613
 1984    3   28      .000     5.149     4.613
 1984    3   29      .000     4.494     4.613
 1984    3   30      .000     3.938     4.613
 1984    3   31      .000     3.534     4.613
 1984    4    1      .000     3.222     3.200
 1984    4    2      .000     2.945     3.200
 1984    4    3      .050     2.745     3.200
 1984    4    4      .000     2.552     3.200
 1984    4    5      .000     2.396     3.200
 1984    4    6      .000     2.299     3.200
 1984    4    7     1.670     2.239     3.200
 1984    4    8    39.960     6.052     3.200
 1984    4    9    96.010    60.466     3.200
 1984    4   10   113.210    38.815     3.200
 1984    4   11    16.350    17.118     3.200
 1984    4   12    14.750    14.858     3.200
 1984    4   13     5.350    14.007     3.200
 1984    4   14     6.260    11.543     3.200
 1984    4   15      .030     8.986     3.200
 1984    4   16      .030     7.288     3.200
 1984    4   17      .300     6.109     3.200
 1984    4   18      .000     5.226     3.200
 1984    4   19      .000     4.608     3.200
 1984    4   20      .000     4.064     3.200
 1984    4   21    24.700     4.653     3.200
 1984    4   22     3.880     3.934     3.200
 1984    4   23      .000     3.445     3.200
 1984    4   24      .000     3.181     3.200
 1984    4   25      .000     2.943     3.200
 1984    4   26      .000     2.742     3.200
